starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:48:11 2016	1479822491	1	13	14	10
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	11
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	9
Tue Nov 22 14:48:20 2016	1479822500	2	12	14	9
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	10
Tue Nov 22 14:48:09 2016	1479822489	2	11	14	6
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	8
Tue Nov 22 14:48:11 2016	1479822491	2	12	14	10
Tue Nov 22 14:48:11 2016	1479822491	7	7	14	6
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	9
Tue Nov 22 14:48:16 2016	1479822496	1	13	14	12
Tue Nov 22 14:48:09 2016	1479822489	2	12	14	12
Tue Nov 22 14:48:12 2016	1479822492	4	10	14	10
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	9
Tue Nov 22 14:48:10 2016	1479822490	1	13	14	10
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	10
Tue Nov 22 14:48:15 2016	1479822495	1	13	14	8
Tue Nov 22 14:48:21 2016	1479822501	3	11	14	8
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	9
Tue Nov 22 14:48:11 2016	1479822491	3	11	14	8
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	11
Tue Nov 22 14:48:10 2016	1479822490	5	9	14	9
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	2	12	14	12
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	12
Tue Nov 22 14:48:20 2016	1479822500	3	11	14	10
Tue Nov 22 14:48:11 2016	1479822491	3	11	14	11
Tue Nov 22 14:48:21 2016	1479822501	4	10	14	9
Tue Nov 22 14:48:21 2016	1479822501	3	11	14	9
Tue Nov 22 14:48:14 2016	1479822494	2	12	14	12
Tue Nov 22 14:48:10 2016	1479822490	3	11	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	8
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	8
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	8
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	9
Tue Nov 22 14:48:14 2016	1479822494	1	13	14	12
Tue Nov 22 14:48:14 2016	1479822494	2	12	14	12
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	11
Tue Nov 22 14:48:11 2016	1479822491	3	11	14	11
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	13
Tue Nov 22 14:48:06 2016	1479822486	1	13	14	13
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	10
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	11
Tue Nov 22 14:48:10 2016	1479822490	1	13	14	10
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	11
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	11
Tue Nov 22 14:48:07 2016	1479822487	5	9	14	9
Tue Nov 22 14:48:15 2016	1479822495	3	11	14	10
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	12
Tue Nov 22 14:48:21 2016	1479822501	0	14	14	7
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	11
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	8
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	13
Tue Nov 22 14:48:20 2016	1479822500	2	13	14	11
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	11
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	12
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	12
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	13
Tue Nov 22 14:48:19 2016	1479822499	3	11	14	11
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	8
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	10
Tue Nov 22 14:48:20 2016	1479822500	2	12	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	10
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	12
Tue Nov 22 14:48:14 2016	1479822494	1	13	14	12
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	12
Tue Nov 22 14:48:16 2016	1479822496	1	13	14	13
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	11
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	9
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	9
Tue Nov 22 14:48:11 2016	1479822491	2	12	14	12
Tue Nov 22 14:48:20 2016	1479822500	3	11	14	11
Tue Nov 22 14:48:15 2016	1479822495	5	9	14	7
Tue Nov 22 14:48:14 2016	1479822494	2	12	14	12
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	9
Tue Nov 22 14:48:16 2016	1479822496	2	12	14	9
Tue Nov 22 14:48:07 2016	1479822487	3	11	14	9
Tue Nov 22 14:48:16 2016	1479822496	3	11	14	11
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	10
Tue Nov 22 14:48:21 2016	1479822501	2	12	14	12
Tue Nov 22 14:48:11 2016	1479822491	4	10	14	10
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	8
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	13
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	13
Tue Nov 22 14:48:07 2016	1479822487	4	10	14	9
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	11
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	13
Tue Nov 22 14:48:12 2016	1479822492	1	13	14	12
Tue Nov 22 14:48:10 2016	1479822490	5	9	14	9
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	9
Tue Nov 22 14:48:16 2016	1479822496	1	13	14	10
Tue Nov 22 14:48:14 2016	1479822494	1	13	14	8
Tue Nov 22 14:48:12 2016	1479822492	2	12	14	12
Tue Nov 22 14:48:17 2016	1479822497	3	11	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	11
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	7
Tue Nov 22 14:48:09 2016	1479822489	4	10	14	9
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	12
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	9
Tue Nov 22 14:48:15 2016	1479822495	2	12	14	10
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	10
Tue Nov 22 14:48:20 2016	1479822500	2	12	14	8
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	13
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	9
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	10
Tue Nov 22 14:48:12 2016	1479822492	4	11	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	11
Tue Nov 22 14:48:21 2016	1479822501	4	10	14	10
Tue Nov 22 14:48:17 2016	1479822497	3	11	14	10
Tue Nov 22 14:48:19 2016	1479822499	4	10	14	6
Tue Nov 22 14:48:20 2016	1479822500	2	13	14	11
Tue Nov 22 14:48:07 2016	1479822487	1	13	14	11
Tue Nov 22 14:48:18 2016	1479822498	4	10	14	7
Tue Nov 22 14:48:11 2016	1479822491	4	10	14	9
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	11
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	13
Tue Nov 22 14:48:06 2016	1479822486	4	10	14	8
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	13
Tue Nov 22 14:48:14 2016	1479822494	2	12	14	9
Tue Nov 22 14:48:06 2016	1479822486	1	13	14	12
Tue Nov 22 14:48:13 2016	1479822493	4	10	14	9
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	7
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	12
Tue Nov 22 14:48:21 2016	1479822501	2	12	14	10
Tue Nov 22 14:48:08 2016	1479822488	1	13	14	12
Tue Nov 22 14:48:19 2016	1479822499	3	11	14	9
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	11
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	9
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	10
Tue Nov 22 14:48:13 2016	1479822493	3	11	14	9
Tue Nov 22 14:48:07 2016	1479822487	3	11	14	10
Tue Nov 22 14:48:18 2016	1479822498	4	10	14	8
Tue Nov 22 14:48:11 2016	1479822491	4	10	14	9
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	9
Tue Nov 22 14:48:12 2016	1479822492	1	13	14	11
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	8
Tue Nov 22 14:48:16 2016	1479822496	1	13	14	13
Tue Nov 22 14:48:16 2016	1479822496	1	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	2	12	14	9
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	12
Tue Nov 22 14:48:11 2016	1479822491	4	11	14	9
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	12
Tue Nov 22 14:48:10 2016	1479822490	3	12	14	11
Tue Nov 22 14:48:13 2016	1479822493	3	11	14	9
Tue Nov 22 14:48:10 2016	1479822490	3	11	14	11
Tue Nov 22 14:48:14 2016	1479822494	1	13	14	9
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	12
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	11
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	12
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	12
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	8
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	12
Tue Nov 22 14:48:09 2016	1479822489	3	12	14	12
Tue Nov 22 14:48:07 2016	1479822487	1	13	14	10
Tue Nov 22 14:48:15 2016	1479822495	6	9	14	7
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	9
Tue Nov 22 14:48:19 2016	1479822499	1	14	14	12
Tue Nov 22 14:48:10 2016	1479822490	4	10	14	10
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	12
Tue Nov 22 14:48:09 2016	1479822489	3	11	14	10
Tue Nov 22 14:48:10 2016	1479822490	5	9	14	9
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	8
Tue Nov 22 14:48:21 2016	1479822501	2	12	14	8
Tue Nov 22 14:48:15 2016	1479822495	1	13	14	8
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	12
Tue Nov 22 14:48:17 2016	1479822497	2	13	14	12
Tue Nov 22 14:48:15 2016	1479822495	2	13	14	10
Tue Nov 22 14:48:12 2016	1479822492	4	11	14	10
Tue Nov 22 14:48:15 2016	1479822495	5	9	14	9
Tue Nov 22 14:48:08 2016	1479822488	1	13	14	10
Tue Nov 22 14:48:12 2016	1479822492	4	11	14	8
Tue Nov 22 14:48:10 2016	1479822490	1	13	14	9
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	9
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	7
Tue Nov 22 14:48:13 2016	1479822493	4	11	14	6
Tue Nov 22 14:48:10 2016	1479822490	6	8	14	8
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	9
Tue Nov 22 14:48:21 2016	1479822501	2	12	14	8
Tue Nov 22 14:48:16 2016	1479822496	2	12	14	7
Tue Nov 22 14:48:12 2016	1479822492	7	7	14	7
Tue Nov 22 14:48:14 2016	1479822494	3	11	14	10
Tue Nov 22 14:48:15 2016	1479822495	1	13	14	9
Tue Nov 22 14:48:17 2016	1479822497	3	11	14	9
Tue Nov 22 14:48:12 2016	1479822492	2	12	14	11
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	10
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	9
Tue Nov 22 14:48:08 2016	1479822488	4	10	14	8
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	11
Tue Nov 22 14:48:10 2016	1479822490	1	13	14	9
Tue Nov 22 14:48:11 2016	1479822491	4	10	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	10
Tue Nov 22 14:48:09 2016	1479822489	1	13	14	8
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	11
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	9
Tue Nov 22 14:48:10 2016	1479822490	1	13	14	10
Tue Nov 22 14:48:21 2016	1479822501	1	14	14	9
Tue Nov 22 14:48:14 2016	1479822494	3	11	14	11
Tue Nov 22 14:48:06 2016	1479822486	4	10	14	10
Tue Nov 22 14:48:11 2016	1479822491	3	11	14	11
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	12
Tue Nov 22 14:48:15 2016	1479822495	1	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	3	12	14	8
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	13
Tue Nov 22 14:48:07 2016	1479822487	1	13	14	13
Tue Nov 22 14:48:12 2016	1479822492	4	11	14	10
Tue Nov 22 14:48:21 2016	1479822501	4	11	14	7
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	9
Tue Nov 22 14:48:11 2016	1479822491	1	13	14	6
Tue Nov 22 14:48:14 2016	1479822494	2	13	14	12
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	10
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	11
Tue Nov 22 14:48:15 2016	1479822495	2	13	14	10
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	10
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	7
Tue Nov 22 14:48:16 2016	1479822496	1	14	14	11
Tue Nov 22 14:48:21 2016	1479822501	1	14	14	11
Tue Nov 22 14:48:19 2016	1479822499	1	14	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	10
Tue Nov 22 14:48:13 2016	1479822493	3	11	14	7
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	12
Tue Nov 22 14:48:16 2016	1479822496	1	13	14	13
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	8
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	9
Tue Nov 22 14:48:14 2016	1479822494	1	13	14	12
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	11
Tue Nov 22 14:48:12 2016	1479822492	2	12	14	8
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	11
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	11
Tue Nov 22 14:48:09 2016	1479822489	2	12	14	12
Tue Nov 22 14:48:07 2016	1479822487	5	10	14	10
Tue Nov 22 14:48:20 2016	1479822500	3	11	14	8
Tue Nov 22 14:48:12 2016	1479822492	4	11	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	12
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	12
Tue Nov 22 14:48:16 2016	1479822496	3	12	14	9
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	11
Tue Nov 22 14:48:13 2016	1479822493	3	11	14	7
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	12
Tue Nov 22 14:48:07 2016	1479822487	1	13	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	12
Tue Nov 22 14:48:10 2016	1479822490	7	7	14	7
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	10
Tue Nov 22 14:48:18 2016	1479822498	1	14	14	12
Tue Nov 22 14:48:11 2016	1479822491	1	13	14	12
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	12
Tue Nov 22 14:48:16 2016	1479822496	3	12	14	9
Tue Nov 22 14:48:15 2016	1479822495	2	12	14	10
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	11
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	13
Tue Nov 22 14:48:11 2016	1479822491	2	12	14	12
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	11
Tue Nov 22 14:48:16 2016	1479822496	1	14	14	13
Tue Nov 22 14:48:18 2016	1479822498	1	14	14	10
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	13
Tue Nov 22 14:48:12 2016	1479822492	7	8	14	7
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	4	10	14	10
Tue Nov 22 14:48:18 2016	1479822498	4	10	14	9
Tue Nov 22 14:48:12 2016	1479822492	4	10	14	8
Tue Nov 22 14:48:14 2016	1479822494	2	12	14	12
Tue Nov 22 14:48:11 2016	1479822491	2	12	14	11
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	13
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	8
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	14
Tue Nov 22 14:48:18 2016	1479822498	3	11	14	10
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	7
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	13
Tue Nov 22 14:48:21 2016	1479822501	4	10	14	7
Tue Nov 22 14:48:16 2016	1479822496	1	14	14	9
Tue Nov 22 14:48:14 2016	1479822494	4	10	14	9
Tue Nov 22 14:48:10 2016	1479822490	6	9	14	8
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	12
Tue Nov 22 14:48:19 2016	1479822499	3	11	14	10
Tue Nov 22 14:48:18 2016	1479822498	1	14	14	12
Tue Nov 22 14:48:13 2016	1479822493	3	11	14	8
Tue Nov 22 14:48:10 2016	1479822490	2	13	14	11
Tue Nov 22 14:48:12 2016	1479822492	4	10	14	6
Tue Nov 22 14:48:07 2016	1479822487	3	11	14	11
Tue Nov 22 14:48:12 2016	1479822492	4	10	14	10
Tue Nov 22 14:48:12 2016	1479822492	7	8	14	7
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	9
Tue Nov 22 14:48:12 2016	1479822492	5	9	14	9
Tue Nov 22 14:48:10 2016	1479822490	4	10	14	10
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	10
Tue Nov 22 14:48:14 2016	1479822494	3	12	14	12
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	9
Tue Nov 22 14:48:21 2016	1479822501	4	10	14	8
Tue Nov 22 14:48:07 2016	1479822487	1	13	14	12
Tue Nov 22 14:48:21 2016	1479822501	2	13	14	12
Tue Nov 22 14:48:10 2016	1479822490	1	13	14	13
Tue Nov 22 14:48:18 2016	1479822498	0	14	14	9
Tue Nov 22 14:48:14 2016	1479822494	3	11	14	8
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	9
Tue Nov 22 14:48:07 2016	1479822487	3	11	14	11
Tue Nov 22 14:48:06 2016	1479822486	1	13	14	12
Tue Nov 22 14:48:14 2016	1479822494	1	13	14	13
Tue Nov 22 14:48:07 2016	1479822487	4	11	14	11
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	8
Tue Nov 22 14:48:20 2016	1479822500	3	12	14	7
Tue Nov 22 14:48:17 2016	1479822497	3	12	14	10
Tue Nov 22 14:48:11 2016	1479822491	4	11	14	9
Tue Nov 22 14:48:13 2016	1479822493	2	13	14	12
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	12
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	11
Tue Nov 22 14:48:21 2016	1479822501	1	13	14	11
Tue Nov 22 14:48:18 2016	1479822498	3	11	14	11
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	14	14	12
Tue Nov 22 14:48:11 2016	1479822491	3	11	14	10
Tue Nov 22 14:48:13 2016	1479822493	2	13	14	10
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	12
Tue Nov 22 14:48:11 2016	1479822491	2	12	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	12
Tue Nov 22 14:48:08 2016	1479822488	5	10	14	9
Tue Nov 22 14:48:09 2016	1479822489	7	8	14	6
Tue Nov 22 14:48:21 2016	1479822501	2	12	14	9
Tue Nov 22 14:48:13 2016	1479822493	2	12	14	11
Tue Nov 22 14:48:19 2016	1479822499	1	14	14	11
Tue Nov 22 14:48:11 2016	1479822491	3	11	14	9
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	10
Tue Nov 22 14:48:07 2016	1479822487	2	12	14	10
Tue Nov 22 14:48:20 2016	1479822500	3	12	14	8
Tue Nov 22 14:48:13 2016	1479822493	1	13	14	11
Tue Nov 22 14:48:10 2016	1479822490	3	11	14	7
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	8
Tue Nov 22 14:48:11 2016	1479822491	6	8	14	8
Tue Nov 22 14:48:16 2016	1479822496	2	12	14	12
Tue Nov 22 14:48:16 2016	1479822496	3	12	14	11
Tue Nov 22 14:48:21 2016	1479822501	5	10	14	8
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	12
Tue Nov 22 14:48:11 2016	1479822491	4	11	14	10
Tue Nov 22 14:48:17 2016	1479822497	1	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	4	10	14	9
Tue Nov 22 14:48:17 2016	1479822497	3	12	14	8
Tue Nov 22 14:48:18 2016	1479822498	2	13	14	10
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	10
Tue Nov 22 14:48:11 2016	1479822491	1	13	14	11
Tue Nov 22 14:48:12 2016	1479822492	2	12	14	11
Tue Nov 22 14:48:15 2016	1479822495	1	14	14	8
Tue Nov 22 14:48:08 2016	1479822488	1	13	14	9
Tue Nov 22 14:48:18 2016	1479822498	2	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	1	13	14	9
Tue Nov 22 14:48:12 2016	1479822492	6	8	14	8
Tue Nov 22 14:48:11 2016	1479822491	1	14	14	11
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	10
Tue Nov 22 14:48:15 2016	1479822495	3	11	14	10
Tue Nov 22 14:48:09 2016	1479822489	2	12	14	10
Tue Nov 22 14:48:12 2016	1479822492	6	8	14	8
Tue Nov 22 14:48:21 2016	1479822501	1	14	14	10
Tue Nov 22 14:48:12 2016	1479822492	2	12	14	11
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	12
Tue Nov 22 14:48:17 2016	1479822497	1	14	14	11
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	11
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	9
Tue Nov 22 14:48:12 2016	1479822492	1	13	14	13
Tue Nov 22 14:48:13 2016	1479822493	4	11	14	9
Tue Nov 22 14:48:18 2016	1479822498	1	14	14	14
Tue Nov 22 14:48:19 2016	1479822499	5	9	14	8
Tue Nov 22 14:48:13 2016	1479822493	2	13	14	10
Tue Nov 22 14:48:19 2016	1479822499	1	13	14	8
Tue Nov 22 14:48:20 2016	1479822500	2	13	14	9
Tue Nov 22 14:48:16 2016	1479822496	1	14	14	11
Tue Nov 22 14:48:16 2016	1479822496	1	13	14	8
Tue Nov 22 14:48:07 2016	1479822487	2	12	14	10
Tue Nov 22 14:48:16 2016	1479822496	1	14	14	12
Tue Nov 22 14:48:20 2016	1479822500	1	14	14	10
Tue Nov 22 14:48:10 2016	1479822490	3	11	14	11
Tue Nov 22 14:48:07 2016	1479822487	4	10	14	10
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	12
Tue Nov 22 14:48:17 2016	1479822497	2	13	14	10
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	9
Tue Nov 22 14:48:10 2016	1479822490	1	13	14	12
Tue Nov 22 14:48:13 2016	1479822493	3	11	14	9
Tue Nov 22 14:48:19 2016	1479822499	2	13	14	11
Tue Nov 22 14:48:21 2016	1479822501	2	13	14	11
Tue Nov 22 14:48:11 2016	1479822491	2	12	14	12
Tue Nov 22 14:48:09 2016	1479822489	6	9	14	8
Tue Nov 22 14:48:16 2016	1479822496	1	14	14	12
Tue Nov 22 14:48:18 2016	1479822498	5	10	14	8
Tue Nov 22 14:48:21 2016	1479822501	3	11	14	9
Tue Nov 22 14:48:20 2016	1479822500	1	13	14	8
Tue Nov 22 14:48:17 2016	1479822497	2	13	14	9
Tue Nov 22 14:48:15 2016	1479822495	1	14	14	11
Tue Nov 22 14:48:13 2016	1479822493	1	14	14	7
Tue Nov 22 14:48:07 2016	1479822487	3	12	14	12
Tue Nov 22 14:48:12 2016	1479822492	4	10	14	9
Tue Nov 22 14:48:07 2016	1479822487	1	13	14	11
Tue Nov 22 14:48:09 2016	1479822489	3	12	14	11
Tue Nov 22 14:48:17 2016	1479822497	1	14	14	12
Tue Nov 22 14:48:12 2016	1479822492	6	9	14	9
Tue Nov 22 14:48:15 2016	1479822495	1	14	14	12
Tue Nov 22 14:48:16 2016	1479822496	2	13	14	10
Tue Nov 22 14:48:18 2016	1479822498	1	14	14	9
Tue Nov 22 14:48:20 2016	1479822500	2	12	14	10
Tue Nov 22 14:48:18 2016	1479822498	1	14	14	11
Tue Nov 22 14:48:21 2016	1479822501	3	11	14	8
Tue Nov 22 14:48:19 2016	1479822499	4	10	14	6
Tue Nov 22 14:48:12 2016	1479822492	1	13	14	10
Tue Nov 22 14:48:18 2016	1479822498	2	12	14	11
Tue Nov 22 14:48:19 2016	1479822499	2	13	14	13
Tue Nov 22 14:48:15 2016	1479822495	4	10	14	10
Tue Nov 22 14:48:19 2016	1479822499	2	12	14	11
Tue Nov 22 14:48:19 2016	1479822499	1	14	14	13
Tue Nov 22 14:48:19 2016	1479822499	3	11	14	9
Tue Nov 22 14:48:12 2016	1479822492	4	11	14	10
Tue Nov 22 14:48:10 2016	1479822490	2	12	14	11
Tue Nov 22 14:48:15 2016	1479822495	1	14	14	13
Tue Nov 22 14:48:07 2016	1479822487	1	13	14	13
Tue Nov 22 14:48:17 2016	1479822497	2	13	14	13
Tue Nov 22 14:48:14 2016	1479822494	1	14	14	14
Tue Nov 22 14:48:16 2016	1479822496	4	10	14	8
Tue Nov 22 14:48:16 2016	1479822496	1	14	14	12
Tue Nov 22 14:48:12 2016	1479822492	3	11	14	10
Tue Nov 22 14:48:19 2016	1479822499	7	7	14	7
Tue Nov 22 14:48:18 2016	1479822498	1	13	14	13
Tue Nov 22 14:48:17 2016	1479822497	2	12	14	12
Tue Nov 22 14:48:14 2016	1479822494	5	10	14	8
Tue Nov 22 14:48:12 2016	1479822492	2	13	14	10
Tue Nov 22 14:48:14 2016	1479822494	1	13	14	13
Tue Nov 22 14:48:07 2016	1479822487	4	11	14	8
Tue Nov 22 14:48:14 2016	1479822494	2	13	14	12
Tue Nov 22 14:48:12 2016	1479822492	1	14	14	9
Tue Nov 22 14:48:07 2016	1479822487	1	13	15	13
Tue Nov 22 14:48:12 2016	1479822492	6	9	15	7
Tue Nov 22 14:48:13 2016	1479822493	1	13	15	13
Tue Nov 22 14:48:11 2016	1479822491	2	12	15	9
Tue Nov 22 14:48:12 2016	1479822492	4	11	15	11
Tue Nov 22 14:48:20 2016	1479822500	1	14	15	11
Tue Nov 22 14:48:13 2016	1479822493	4	11	15	10
Tue Nov 22 14:48:21 2016	1479822501	1	14	15	11
Tue Nov 22 14:48:10 2016	1479822490	2	12	15	11
Tue Nov 22 14:48:10 2016	1479822490	2	12	15	11
Tue Nov 22 14:48:18 2016	1479822498	2	13	15	11
Tue Nov 22 14:48:20 2016	1479822500	1	13	15	13
Tue Nov 22 14:48:07 2016	1479822487	5	10	15	10
Tue Nov 22 14:48:15 2016	1479822495	1	13	15	12
Tue Nov 22 14:48:18 2016	1479822498	1	14	15	12
Tue Nov 22 14:48:11 2016	1479822491	2	13	15	12
Tue Nov 22 14:48:19 2016	1479822499	2	13	15	10
Tue Nov 22 14:48:16 2016	1479822496	1	14	15	12
Tue Nov 22 14:48:12 2016	1479822492	4	10	15	10
Tue Nov 22 14:48:11 2016	1479822491	1	14	15	12
Tue Nov 22 14:48:16 2016	1479822496	2	12	15	11
Tue Nov 22 14:48:19 2016	1479822499	3	11	15	10
